"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup"
1433,80435739,"maxdalury (62/100)",0,90.05,"(C) Brian McCann ,(OF) Matt Kemp ,(1B) Mark Trumbo ,(OF) Andrew McCutchen ,(SS) Elvis Andrus ,(P) Chris Archer ,(3B) Logan Forsythe ,(P) Nathan Eovaldi ,(2B) Jose Altuve ,(OF) Billy Hamilton "
1433,81561353,"hoop2410 (1/100)",0,90.05,"(P) A.J. Burnett ,(C) Brian McCann ,(OF) Matt Kemp ,(OF) Justin Upton ,(P) Chris Archer ,(OF) David Peralta ,(3B) Yangervis Solarte ,(SS) Jake Elmore ,(1B) Paul Goldschmidt ,(2B) Cory Spangenberg "
1433,81561448,"mandi2178 (1/100)",0,90.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(2B) Brandon Phillips ,(OF) Angel Pagan ,(C) Brian McCann ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(SS) Tim Beckham ,(1B) Buster Posey ,(OF) Kevin Kiermaier "
1433,81571964,"nvetta (1/100)",0,90.05,"(P) A.J. Burnett ,(1B) Mark Teixeira ,(C) Brian McCann ,(P) Chris Archer ,(2B) Jose Altuve ,(SS) Alexi Amarista ,(OF) Mike Trout ,(OF) Ender Inciarte ,(OF) Kevin Kiermaier ,(3B) Cory Spangenberg "
1433,81572326,"Tightends (4/100)",0,90.05,"(P) A.J. Burnett ,(1B) Mark Teixeira ,(OF) Angel Pagan ,(2B) Martin Prado ,(OF) Adam Jones ,(SS) Stephen Drew ,(P) Chris Archer ,(C) Caleb Joseph ,(OF) Kole Calhoun ,(3B) Manny Machado "
1433,81572339,"Tightends (7/100)",0,90.05,"(P) A.J. Burnett ,(1B) Mark Teixeira ,(OF) Angel Pagan ,(2B) Martin Prado ,(OF) Adam Jones ,(SS) Stephen Drew ,(P) Chris Archer ,(C) Caleb Joseph ,(OF) Kole Calhoun ,(3B) Manny Machado "
1433,81581574,"Tightends (3/100)",0,90.05,"(P) A.J. Burnett ,(1B) Mark Teixeira ,(OF) Angel Pagan ,(2B) Martin Prado ,(OF) Adam Jones ,(SS) Stephen Drew ,(P) Chris Archer ,(C) Caleb Joseph ,(OF) Kole Calhoun ,(3B) Manny Machado "
1433,81581624,"Tightends (5/100)",0,90.05,"(P) A.J. Burnett ,(1B) Mark Teixeira ,(OF) Angel Pagan ,(2B) Martin Prado ,(OF) Adam Jones ,(SS) Stephen Drew ,(P) Chris Archer ,(C) Caleb Joseph ,(OF) Kole Calhoun ,(3B) Manny Machado "
1433,81581628,"Tightends (6/100)",0,90.05,"(P) A.J. Burnett ,(1B) Mark Teixeira ,(OF) Angel Pagan ,(2B) Martin Prado ,(OF) Adam Jones ,(SS) Stephen Drew ,(P) Chris Archer ,(C) Caleb Joseph ,(OF) Kole Calhoun ,(3B) Manny Machado "
1433,81584787,"NYCubFan23 (2/100)",0,90.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(1B) Mark Teixeira ,(OF) Adam Jones ,(P) Chris Archer ,(SS) Tim Beckham ,(C) Buster Posey ,(OF) Ender Inciarte ,(OF) Gregory Polanco ,(2B) Cory Spangenberg "
1433,81616354,"ejhunt (1/100)",0,90.05,"(1B) Mark Teixeira ,(C) Brian McCann ,(SS) Stephen Drew ,(OF) Jacoby Ellsbury ,(OF) Justin Upton ,(P) Chris Archer ,(2B) Kristopher Negron ,(3B) Todd Frazier ,(P) Nathan Eovaldi ,(OF) Mike Trout "
1433,81620635,"Milo1051 (9/100)",0,90.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(OF) David DeJesus ,(C) Brian McCann ,(2B) Stephen Drew ,(OF) Brett Gardner ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(1B) Pedro Alvarez ,(SS) Didi Gregorius "
1433,81620636,"Milo1051 (10/100)",0,90.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(OF) David DeJesus ,(C) Brian McCann ,(2B) Stephen Drew ,(OF) Brett Gardner ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(1B) Pedro Alvarez ,(SS) Didi Gregorius "
1433,81620637,"Milo1051 (11/100)",0,90.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(OF) David DeJesus ,(C) Brian McCann ,(2B) Stephen Drew ,(OF) Brett Gardner ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(1B) Pedro Alvarez ,(SS) Didi Gregorius "
1433,81620638,"Milo1051 (12/100)",0,90.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(OF) David DeJesus ,(C) Brian McCann ,(2B) Stephen Drew ,(OF) Brett Gardner ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(1B) Pedro Alvarez ,(SS) Didi Gregorius "
1433,81650567,"hypescene (1/100)",0,90.05,"(P) A.J. Burnett ,(1B) Mark Teixeira ,(OF) David DeJesus ,(C) Brian McCann ,(P) Chris Archer ,(OF) Steven Souza Jr. ,(2B) Jose Altuve ,(SS) Jake Elmore ,(3B) Manny Machado ,(OF) Kevin Kiermaier "
1450,81563440,"dailydoseofzink (1/100)",0,90.00,"(3B) Alex Rodriguez ,(1B) Mark Teixeira ,(OF) Angel Pagan ,(OF) David DeJesus ,(C) Brian McCann ,(OF) Matt Kemp ,(P) Chris Archer ,(2B) Dee Gordon ,(P) Collin McHugh ,(SS) Alexi Amarista "
1450,81595873,"jferraiolo (1/100)",0,90.00,"(3B) Alex Rodriguez ,(1B) Joey Votto ,(2B) Stephen Drew ,(OF) Andrew McCutchen ,(OF) Justin Upton ,(P) Chris Archer ,(SS) Marwin Gonzalez ,(C) Derek Norris ,(P) Collin McHugh ,(OF) Wil Myers "
1450,81624136,"goduke9 (1/100)",0,90.00,"(3B) Alex Rodriguez ,(1B) Mark Teixeira ,(C) Brian McCann ,(OF) Justin Upton ,(OF) Nori Aoki ,(P) Chris Archer ,(P) Collin McHugh ,(2B) Jose Altuve ,(OF) Ender Inciarte ,(SS) Matt Duffy "
1453,81589082,"druman2 (1/100)",0,89.95,"(3B) Alex Rodriguez ,(OF) Ichiro Suzuki ,(OF) Matt Kemp ,(OF) Adam Jones ,(SS) Stephen Drew ,(P) Collin McHugh ,(P) Anthony DeSclafani ,(2B) Jose Altuve ,(1B) Paul Goldschmidt ,(C) Evan Gattis "
1454,81578409,"teamlentz (1/100)",0,89.65,"(P) Dan Haren ,(OF) Matt Kemp ,(2B) Martin Prado ,(OF) Adam Jones ,(P) Chris Archer ,(3B) Todd Frazier ,(C) Derek Norris ,(1B) Yonder Alonso ,(OF) Gregory Polanco ,(SS) Adeiny Hechavarria "
1454,81581473,"fstampfl (1/100)",0,89.65,"(3B) Alex Rodriguez ,(2B) Brandon Phillips ,(1B) Joey Votto ,(P) Dan Haren ,(OF) Mark Trumbo ,(OF) Chris Carter ,(SS) Elvis Andrus ,(P) Chris Archer ,(OF) Wil Myers ,(C) Evan Gattis "
1454,81593556,"BRAYD3N (1/100)",0,89.65,"(3B) Adrian Beltre ,(P) A.J. Burnett ,(SS) Everth Cabrera ,(OF) Giancarlo Stanton ,(C) Buster Posey ,(P) Collin McHugh ,(2B) Jose Altuve ,(OF) Mike Trout ,(1B) Justin Bour ,(OF) Kole Calhoun "
1457,81588178,"TelegraphHill (1/100)",0,89.45,"(3B) Alex Rodriguez ,(1B) Joey Votto ,(OF) Adam Jones ,(2B) Luis Valbuena ,(OF) Andrew McCutchen ,(OF) Jay Bruce ,(P) Chris Archer ,(SS) Brandon Crawford ,(P) Rubby De La Rosa ,(C) Evan Gattis "
1458,81640670,"mtarbett (1/100)",0,89.35,"(OF) Mark Trumbo ,(OF) Kyle Blanks ,(P) Chris Archer ,(3B) Todd Frazier ,(OF) Giancarlo Stanton ,(1B) Buster Posey ,(C) Jason Castro ,(P) Anthony DeSclafani ,(2B) Jose Altuve ,(SS) Didi Gregorius "
1459,80435706,"maxdalury (29/100)",0,89.05,"(C) Brian McCann ,(OF) Matt Kemp ,(1B) Mark Trumbo ,(SS) Elvis Andrus ,(P) Chris Archer ,(3B) Todd Frazier ,(P) Nathan Eovaldi ,(2B) Jose Altuve ,(OF) Billy Hamilton ,(OF) Ender Inciarte "
1459,81552290,"hozak (2/100)",0,89.05,"(C) Brian McCann ,(OF) Brett Gardner ,(3B) Chase Headley ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(SS) Tim Beckham ,(2B) Logan Forsythe ,(P) Nathan Eovaldi ,(1B) Paul Goldschmidt ,(OF) Gregory Polanco "
1459,81552294,"hozak (3/100)",0,89.05,"(C) Brian McCann ,(OF) Brett Gardner ,(3B) Chase Headley ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(SS) Tim Beckham ,(2B) Logan Forsythe ,(P) Nathan Eovaldi ,(1B) Paul Goldschmidt ,(OF) Gregory Polanco "
1459,81552302,"hozak (4/100)",0,89.05,"(C) Brian McCann ,(OF) Brett Gardner ,(3B) Chase Headley ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(SS) Tim Beckham ,(2B) Logan Forsythe ,(P) Nathan Eovaldi ,(1B) Paul Goldschmidt ,(OF) Gregory Polanco "
1459,81553163,"4grlslhmt (2/100)",0,89.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(1B) Mark Teixeira ,(C) Brian McCann ,(SS) Stephen Drew ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(2B) Yangervis Solarte ,(OF) Billy Hamilton ,(OF) Ender Inciarte "
1459,81558456,"Perrone7 (1/100)",0,89.05,"(3B) Alex Rodriguez ,(1B) Mark Teixeira ,(C) Brian McCann ,(P) Chris Archer ,(P) Nathan Eovaldi ,(2B) Jose Altuve ,(OF) Mike Trout ,(OF) Billy Hamilton ,(OF) Wil Myers ,(SS) Adeiny Hechavarria "
1459,81561589,"hozak (1/100)",0,89.05,"(C) Brian McCann ,(OF) Brett Gardner ,(3B) Chase Headley ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(SS) Tim Beckham ,(2B) Logan Forsythe ,(P) Nathan Eovaldi ,(1B) Paul Goldschmidt ,(OF) Gregory Polanco "
1459,81562690,"4grlslhmt (1/100)",0,89.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(1B) Mark Teixeira ,(C) Brian McCann ,(SS) Stephen Drew ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(2B) Yangervis Solarte ,(OF) Billy Hamilton ,(OF) Ender Inciarte "
1459,81563408,"crispiest (1/100)",0,89.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(1B) Mark Teixeira ,(C) Brian McCann ,(SS) Stephen Drew ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(2B) Yangervis Solarte ,(OF) Billy Hamilton ,(OF) Ender Inciarte "
1459,81592880,"rbest (1/100)",0,89.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(OF) Marlon Byrd ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(SS) Marwin Gonzalez ,(OF) Steven Souza Jr. ,(1B) Yonder Alonso ,(2B) Jose Altuve ,(C) J.T. Realmuto "
1459,81610738,"skoko16 (1/100)",0,89.05,"(P) A.J. Burnett ,(1B) Mark Teixeira ,(OF) David DeJesus ,(C) Brian McCann ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(SS) Marwin Gonzalez ,(3B) Yangervis Solarte ,(2B) Jose Altuve ,(OF) Kevin Kiermaier "
1459,81610768,"skoko16 (2/100)",0,89.05,"(P) A.J. Burnett ,(1B) Mark Teixeira ,(OF) David DeJesus ,(C) Brian McCann ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(SS) Marwin Gonzalez ,(3B) Yangervis Solarte ,(2B) Jose Altuve ,(OF) Kevin Kiermaier "
1459,81610788,"skoko16 (3/100)",0,89.05,"(P) A.J. Burnett ,(1B) Mark Teixeira ,(OF) David DeJesus ,(C) Brian McCann ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(SS) Marwin Gonzalez ,(3B) Yangervis Solarte ,(2B) Jose Altuve ,(OF) Kevin Kiermaier "
1459,81618859,"skoko16 (4/100)",0,89.05,"(P) A.J. Burnett ,(1B) Mark Teixeira ,(OF) David DeJesus ,(C) Brian McCann ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(SS) Marwin Gonzalez ,(3B) Yangervis Solarte ,(2B) Jose Altuve ,(OF) Kevin Kiermaier "
1459,81633995,"funch07 (1/100)",0,89.05,"(P) A.J. Burnett ,(OF) David DeJesus ,(C) Brian McCann ,(OF) Brett Gardner ,(1B) Chris Davis ,(P) Chris Archer ,(3B) Yangervis Solarte ,(2B) Jose Altuve ,(SS) Jake Elmore ,(OF) Gregory Polanco "
1474,81551305,"slowery1968 (1/100)",0,89.00,"(3B) Alex Rodriguez ,(OF) Marlon Byrd ,(1B) Joey Votto ,(C) Brian McCann ,(SS) Stephen Drew ,(OF) Kyle Blanks ,(OF) Justin Upton ,(P) Chris Archer ,(2B) Yangervis Solarte ,(P) Collin McHugh "
1474,81583524,"mjsimpson24 (1/100)",0,89.00,"(1B) Joey Votto ,(SS) Stephen Drew ,(3B) Chase Headley ,(OF) Nori Aoki ,(P) Chris Archer ,(OF) David Peralta ,(OF) Giancarlo Stanton ,(P) Collin McHugh ,(2B) Chris Owings ,(C) Evan Gattis "
1474,81591406,"FantasyTrade411 (1/100)",0,89.00,"(1B) Mark Teixeira ,(C) Brian McCann ,(OF) Justin Upton ,(P) Chris Archer ,(OF) David Peralta ,(SS) Marwin Gonzalez ,(3B) Yangervis Solarte ,(P) Collin McHugh ,(2B) Jose Altuve ,(OF) Ender Inciarte "
1474,81592184,"FantasyTrade411 (2/100)",0,89.00,"(1B) Mark Teixeira ,(C) Brian McCann ,(OF) Justin Upton ,(P) Chris Archer ,(OF) David Peralta ,(SS) Marwin Gonzalez ,(3B) Yangervis Solarte ,(P) Collin McHugh ,(2B) Jose Altuve ,(OF) Ender Inciarte "
1474,81592193,"FantasyTrade411 (5/100)",0,89.00,"(1B) Mark Teixeira ,(C) Brian McCann ,(OF) Justin Upton ,(P) Chris Archer ,(OF) David Peralta ,(SS) Marwin Gonzalez ,(3B) Yangervis Solarte ,(P) Collin McHugh ,(2B) Jose Altuve ,(OF) Ender Inciarte "
1474,81593797,"iakiew (2/100)",0,89.00,"(OF) Colby Rasmus ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(3B) Yangervis Solarte ,(2B) Logan Forsythe ,(P) Collin McHugh ,(OF) Billy Hamilton ,(1B) Paul Goldschmidt ,(SS) Adeiny Hechavarria ,(C) J.T. Realmuto "
1474,81600811,"FantasyTrade411 (3/100)",0,89.00,"(1B) Mark Teixeira ,(C) Brian McCann ,(OF) Justin Upton ,(P) Chris Archer ,(OF) David Peralta ,(SS) Marwin Gonzalez ,(3B) Yangervis Solarte ,(P) Collin McHugh ,(2B) Jose Altuve ,(OF) Ender Inciarte "
1474,81600815,"FantasyTrade411 (4/100)",0,89.00,"(1B) Mark Teixeira ,(C) Brian McCann ,(OF) Justin Upton ,(P) Chris Archer ,(OF) David Peralta ,(SS) Marwin Gonzalez ,(3B) Yangervis Solarte ,(P) Collin McHugh ,(2B) Jose Altuve ,(OF) Ender Inciarte "
1474,81627874,"RAiNxOVERxYOU (30/100)",0,89.00,"(3B) Luis Valbuena ,(SS) Stephen Drew ,(OF) Colby Rasmus ,(1B) Chris Carter ,(P) Chris Archer ,(OF) David Peralta ,(P) Collin McHugh ,(2B) Jose Altuve ,(OF) Jake Marisnick ,(C) Evan Gattis "
1474,81635645,"jeffmans (1/100)",0,89.00,"(C) Brian McCann ,(OF) Mark Trumbo ,(SS) Stephen Drew ,(OF) Jacoby Ellsbury ,(1B) Chris Davis ,(P) Chris Archer ,(2B) Kristopher Negron ,(P) Collin McHugh ,(OF) Mike Trout ,(3B) Cory Spangenberg "
1474,81648968,"TucoSalamanca (1/100)",0,89.00,"(1B) Joey Votto ,(C) Brian McCann ,(3B) Martin Prado ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(OF) Giancarlo Stanton ,(SS) Brandon Crawford ,(2B) Dee Gordon ,(OF) Joey Butler ,(P) Collin McHugh "
1485,81540037,"ddague (1/100)",0,88.65,"(3B) Alex Rodriguez ,(1B) Prince Fielder ,(P) Dan Haren ,(OF) Adam Jones ,(P) Chris Archer ,(C) Derek Norris ,(SS) Brandon Crawford ,(2B) Dee Gordon ,(OF) Billy Hamilton ,(OF) Kevin Kiermaier "
1485,81572234,"puttputtx5 (1/100)",0,88.65,"(3B) Alex Rodriguez ,(OF) Carlos Beltran ,(P) Dan Haren ,(1B) Mark Trumbo ,(OF) Justin Upton ,(P) Chris Archer ,(OF) Collin Cowgill ,(C) Buster Posey ,(SS) Brandon Crawford ,(2B) Dee Gordon "
1485,81576077,"eight00 (1/100)",0,88.65,"(3B) Alex Rodriguez ,(1B) Joey Votto ,(P) Dan Haren ,(2B) Aaron Hill ,(OF) Adam Jones ,(SS) Elvis Andrus ,(P) Chris Archer ,(C) Caleb Joseph ,(OF) Mike Trout ,(OF) Evan Gattis "
1485,81583657,"cimp414 (1/100)",0,88.65,"(1B) Joey Votto ,(C) Brian McCann ,(P) Dan Haren ,(OF) Adam Jones ,(P) Chris Archer ,(OF) Carlos Peguero ,(3B) Todd Frazier ,(2B) Dee Gordon ,(OF) Mike Trout ,(SS) Adeiny Hechavarria "
1489,81607879,"jhalpin37 (1/100)",0,88.45,"(1B) Joey Votto ,(C) Brian McCann ,(OF) Brett Gardner ,(3B) Chris Davis ,(P) Chris Archer ,(2B) Jose Altuve ,(OF) Billy Hamilton ,(P) Rubby De La Rosa ,(OF) Kevin Kiermaier ,(SS) Matt Duffy "
1489,81607978,"jhalpin37 (2/100)",0,88.45,"(1B) Joey Votto ,(C) Brian McCann ,(OF) Brett Gardner ,(3B) Chris Davis ,(P) Chris Archer ,(2B) Jose Altuve ,(OF) Billy Hamilton ,(P) Rubby De La Rosa ,(OF) Kevin Kiermaier ,(SS) Matt Duffy "
1491,81573421,"djyellafella (1/100)",0,88.35,"(3B) Alex Rodriguez ,(1B) Mark Teixeira ,(OF) Angel Pagan ,(C) Brian McCann ,(2B) Neil Walker ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(OF) Mike Trout ,(SS) Adeiny Hechavarria ,(P) Odrisamer Despaigne "
1491,81579918,"th3brad (1/100)",0,88.35,"(1B) Mark Teixeira ,(C) Brian McCann ,(3B) Martin Prado ,(OF) Mark Trumbo ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(2B) Dee Gordon ,(P) Anthony DeSclafani ,(OF) A.J. Pollock ,(SS) Adeiny Hechavarria "
1491,81581803,"klebb (1/100)",0,88.35,"(3B) Alex Rodriguez ,(OF) David DeJesus ,(SS) Erick Aybar ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(C) Buster Posey ,(2B) Logan Forsythe ,(P) Anthony DeSclafani ,(OF) Mike Trout ,(1B) Paul Goldschmidt "
1491,81603988,"AK27 (1/100)",0,88.35,"(3B) Alex Rodriguez ,(OF) David DeJesus ,(C) Brian McCann ,(OF) Andrew McCutchen ,(SS) Elvis Andrus ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(1B) Yonder Alonso ,(P) Anthony DeSclafani ,(2B) Jose Altuve "
1491,81658834,"loulou74 (1/100)",0,88.35,"(OF) Justin Upton ,(P) Chris Archer ,(3B) Todd Frazier ,(C) Caleb Joseph ,(P) Anthony DeSclafani ,(SS) Alexi Amarista ,(OF) Mike Trout ,(OF) Wil Myers ,(1B) Paul Goldschmidt ,(2B) Cory Spangenberg "
1496,80435698,"maxdalury (21/100)",0,88.05,"(C) Brian McCann ,(OF) Mark Trumbo ,(SS) Elvis Andrus ,(P) Chris Archer ,(3B) Logan Forsythe ,(P) Nathan Eovaldi ,(2B) Jose Altuve ,(OF) Billy Hamilton ,(OF) Wil Myers ,(1B) Paul Goldschmidt "
1496,80435729,"maxdalury (52/100)",0,88.05,"(C) Brian McCann ,(SS) Stephen Drew ,(OF) Andrew McCutchen ,(P) Chris Archer ,(P) Nathan Eovaldi ,(2B) Jose Altuve ,(OF) Billy Hamilton ,(OF) Wil Myers ,(1B) Paul Goldschmidt ,(3B) Cory Spangenberg "
1496,81513006,"tcandler13 (2/100)",0,88.05,"(P) A.J. Burnett ,(OF) Ichiro Suzuki ,(1B) Mark Teixeira ,(OF) Brett Gardner ,(3B) Chris Davis ,(P) Chris Archer ,(OF) David Peralta ,(2B) Yangervis Solarte ,(C) Evan Gattis ,(SS) Matt Duffy "
1496,81515067,"18birdies (1/100)",0,88.05,"(P) A.J. Burnett ,(C) Brian McCann ,(OF) Matt Kemp ,(P) Chris Archer ,(OF) David Peralta ,(3B) Yangervis Solarte ,(SS) Brandon Crawford ,(1B) Paul Goldschmidt ,(OF) Ender Inciarte ,(2B) Cory Spangenberg "
1496,81515072,"18birdies (2/100)",0,88.05,"(P) A.J. Burnett ,(C) Brian McCann ,(OF) Matt Kemp ,(P) Chris Archer ,(OF) David Peralta ,(3B) Yangervis Solarte ,(SS) Brandon Crawford ,(1B) Paul Goldschmidt ,(OF) Ender Inciarte ,(2B) Cory Spangenberg "
1496,81515076,"18birdies (3/100)",0,88.05,"(P) A.J. Burnett ,(C) Brian McCann ,(OF) Matt Kemp ,(P) Chris Archer ,(OF) David Peralta ,(3B) Yangervis Solarte ,(SS) Brandon Crawford ,(1B) Paul Goldschmidt ,(OF) Ender Inciarte ,(2B) Cory Spangenberg "
1496,81515080,"18birdies (4/100)",0,88.05,"(P) A.J. Burnett ,(C) Brian McCann ,(OF) Matt Kemp ,(P) Chris Archer ,(OF) David Peralta ,(3B) Yangervis Solarte ,(SS) Brandon Crawford ,(1B) Paul Goldschmidt ,(OF) Ender Inciarte ,(2B) Cory Spangenberg "
1496,81515094,"18birdies (7/100)",0,88.05,"(P) A.J. Burnett ,(C) Brian McCann ,(OF) Matt Kemp ,(P) Chris Archer ,(OF) David Peralta ,(3B) Yangervis Solarte ,(SS) Brandon Crawford ,(1B) Paul Goldschmidt ,(OF) Ender Inciarte ,(2B) Cory Spangenberg "
1496,81515105,"18birdies (10/100)",0,88.05,"(P) A.J. Burnett ,(C) Brian McCann ,(OF) Matt Kemp ,(P) Chris Archer ,(OF) David Peralta ,(3B) Yangervis Solarte ,(SS) Brandon Crawford ,(1B) Paul Goldschmidt ,(OF) Ender Inciarte ,(2B) Cory Spangenberg "
1496,81522376,"tcandler13 (1/100)",0,88.05,"(P) A.J. Burnett ,(OF) Ichiro Suzuki ,(1B) Mark Teixeira ,(OF) Brett Gardner ,(3B) Chris Davis ,(P) Chris Archer ,(OF) David Peralta ,(2B) Yangervis Solarte ,(C) Evan Gattis ,(SS) Matt Duffy "
1496,81524231,"18birdies (5/100)",0,88.05,"(P) A.J. Burnett ,(C) Brian McCann ,(OF) Matt Kemp ,(P) Chris Archer ,(OF) David Peralta ,(3B) Yangervis Solarte ,(SS) Brandon Crawford ,(1B) Paul Goldschmidt ,(OF) Ender Inciarte ,(2B) Cory Spangenberg "
1496,81524235,"18birdies (6/100)",0,88.05,"(P) A.J. Burnett ,(C) Brian McCann ,(OF) Matt Kemp ,(P) Chris Archer ,(OF) David Peralta ,(3B) Yangervis Solarte ,(SS) Brandon Crawford ,(1B) Paul Goldschmidt ,(OF) Ender Inciarte ,(2B) Cory Spangenberg "
1496,81524244,"18birdies (8/100)",0,88.05,"(P) A.J. Burnett ,(C) Brian McCann ,(OF) Matt Kemp ,(P) Chris Archer ,(OF) David Peralta ,(3B) Yangervis Solarte ,(SS) Brandon Crawford ,(1B) Paul Goldschmidt ,(OF) Ender Inciarte ,(2B) Cory Spangenberg "
1496,81524246,"18birdies (9/100)",0,88.05,"(P) A.J. Burnett ,(C) Brian McCann ,(OF) Matt Kemp ,(P) Chris Archer ,(OF) David Peralta ,(3B) Yangervis Solarte ,(SS) Brandon Crawford ,(1B) Paul Goldschmidt ,(OF) Ender Inciarte ,(2B) Cory Spangenberg "
1496,81552756,"CONDIA (1/100)",0,88.05,"(P) A.J. Burnett ,(C) Brian McCann ,(OF) Matt Kemp ,(P) Chris Archer ,(OF) David Peralta ,(3B) Yangervis Solarte ,(SS) Brandon Crawford ,(1B) Paul Goldschmidt ,(OF) Ender Inciarte ,(2B) Cory Spangenberg "
1496,81571657,"TheClone (7/100)",0,88.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(1B) Albert Pujols ,(SS) Erick Aybar ,(OF) Matt Joyce ,(P) Chris Archer ,(C) Buster Posey ,(2B) Johnny Giavotella ,(OF) Mike Trout ,(OF) Kole Calhoun "
1496,81590542,"2014gtcs (2/100)",0,88.05,"(3B) Alex Rodriguez ,(P) A.J. Burnett ,(1B) James Loney ,(C) Brian McCann ,(SS) Stephen Drew ,(OF) Kyle Blanks ,(OF) Brett Gardner ,(OF) Jacoby Ellsbury ,(P) Chris Archer ,(2B) Logan Forsythe "
1496,81616897,"jruzek (1/100)",0,88.05,"(P) A.J. Burnett ,(OF) David DeJesus ,(SS) Erick Aybar ,(1B) James Loney ,(P) Chris Archer ,(3B) Pedro Alvarez ,(C) Buster Posey ,(2B) Jose Altuve ,(OF) Gregory Polanco ,(OF) Kevin Kiermaier "
1496,81659306,"seelew4 (5/100)",0,88.05,"(P) A.J. Burnett ,(OF) Angel Pagan ,(P) Chris Archer ,(1B) Brandon Belt ,(3B) Yangervis Solarte ,(C) Buster Posey ,(SS) Brandon Crawford ,(2B) Jose Altuve ,(OF) Ender Inciarte ,(OF) Kevin Kiermaier "
1515,81571993,"schmoopy (2/100)",0,88.00,"(OF) David DeJesus ,(1B) Joey Votto ,(3B) Chris Davis ,(P) Chris Archer ,(OF) David Peralta ,(SS) Tim Beckham ,(P) Collin McHugh ,(2B) Jose Altuve ,(C) Evan Gattis ,(OF) Kevin Kiermaier "
1515,81581177,"ATony325 (1/100)",0,88.00,"(3B) Alex Rodriguez ,(OF) Ichiro Suzuki ,(C) Brian McCann ,(OF) Adam Jones ,(1B) Chris Davis ,(P) Chris Archer ,(P) Collin McHugh ,(2B) Jose Altuve ,(OF) Kevin Kiermaier ,(SS) Matt Duffy "
1515,81581212,"schmoopy (1/100)",0,88.00,"(OF) David DeJesus ,(1B) Joey Votto ,(3B) Chris Davis ,(P) Chris Archer ,(OF) David Peralta ,(SS) Tim Beckham ,(P) Collin McHugh ,(2B) Jose Altuve ,(C) Evan Gattis ,(OF) Kevin Kiermaier "
1515,81641917,"chuckyduce (1/100)",0,88.00,"(3B) Alex Rodriguez ,(OF) Angel Pagan ,(1B) Joey Votto ,(SS) Stephen Drew ,(P) Chris Archer ,(C) Buster Posey ,(P) Collin McHugh ,(2B) Jose Altuve ,(OF) Wil Myers ,(OF) Ender Inciarte "
1519,81576455,"spongeb (1/100)",0,87.95,"(C) Brian McCann ,(OF) Adam Jones ,(OF) Jacoby Ellsbury ,(OF) Justin Upton ,(3B) Yangervis Solarte ,(2B) Dee Gordon ,(P) Collin McHugh ,(P) Anthony DeSclafani ,(SS) Jake Elmore ,(1B) Paul Goldschmidt "
1520,81594324,"lorddesdu (1/100)",0,87.70,"(3B) Alex Rodriguez ,(P) Tim Hudson ,(SS) J.J. Hardy ,(C) Brian McCann ,(OF) Matt Kemp ,(OF) Mark Trumbo ,(P) Chris Archer ,(1B) Paul Goldschmidt ,(2B) Cory Spangenberg ,(OF) Yasmany Tomas "
1521,80432333,"cedric8 (1/100)",0,87.65,"(3B) Alex Rodriguez ,(OF) Ichiro Suzuki ,(P) Dan Haren ,(2B) Neil Walker ,(1B) Chris Davis ,(P) Chris Archer ,(SS) Alexi Amarista ,(OF) Mike Trout ,(OF) Kole Calhoun ,(C) Evan Gattis "
