"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup"
1387,88845203,"JohnStearns (1/100)",0,97.65,"(P) Bartolo Colon ,(C) Brian McCann ,(2B) Dustin Pedroia ,(OF) Andrew McCutchen ,(OF) Juan Lagares ,(P) Jake Odorizzi ,(SS) Wilmer Flores ,(OF) Mike Trout ,(1B) Paul Goldschmidt ,(3B) Yasmany Tomas "
1388,88732531,"KABOOM3323 (2/100)",0,97.55,"(OF) Josh Hamilton ,(C) Brian McCann ,(SS) Jhonny Peralta ,(1B) Chris Colabello ,(3B) Chris Davis ,(OF) Giancarlo Stanton ,(P) Danny Salazar ,(OF) Mike Trout ,(2B) Brian Dozier ,(P) Tsuyoshi Wada "
1389,88762608,"jaycutman (1/100)",0,97.45,"(SS) Jose Reyes ,(OF) Mark Trumbo ,(1B) Chris Carter ,(P) Madison Bumgarner ,(3B) Conor Gillaspie ,(2B) Jose Altuve ,(P) Drew Hutchison ,(OF) Delino DeShields ,(OF) Adam Eaton ,(C) Evan Gattis "
1389,88775442,"marqhp (1/100)",0,97.45,"(1B) Adam LaRoche ,(OF) Melky Cabrera ,(P) Madison Bumgarner ,(SS) Zack Cozart ,(OF) Giancarlo Stanton ,(2B) Danny Espinosa ,(P) Drew Hutchison ,(OF) Bryce Harper ,(3B) Manny Machado ,(C) Evan Gattis "
1391,88813827,"BeepImaJeep (44/100)",0,97.40,"(SS) Jose Reyes ,(P) Madison Bumgarner ,(3B) Josh Donaldson ,(OF) Giancarlo Stanton ,(C) Wilin Rosario ,(OF) Charlie Blackmon ,(2B) Dee Gordon ,(OF) Joey Butler ,(1B) Ben Paulsen ,(P) Yordano Ventura "
1391,88813830,"BeepImaJeep (47/100)",0,97.40,"(SS) Jose Reyes ,(OF) Denard Span ,(3B) Miguel Cabrera ,(2B) Dustin Pedroia ,(P) Madison Bumgarner ,(OF) Giancarlo Stanton ,(OF) Joey Butler ,(1B) Justin Bour ,(P) Yordano Ventura ,(C) Evan Gattis "
1393,88835122,"gillionick (1/100)",0,97.30,"(OF) Josh Hamilton ,(C) Brian McCann ,(SS) Yunel Escobar ,(P) Jake Odorizzi ,(OF) Billy Burns ,(2B) Jose Altuve ,(1B) Paul Goldschmidt ,(3B) Matt Carpenter ,(P) Drew Hutchison ,(OF) Bryce Harper "
1394,88735274,"RalphHouzen (2/100)",0,97.25,"(SS) Jose Reyes ,(1B) Edwin Encarnacion ,(C) Russell Martin ,(3B) Miguel Cabrera ,(OF) Melky Cabrera ,(P) Jake Odorizzi ,(2B) Jose Altuve ,(P) Yordano Ventura ,(OF) George Springer ,(OF) Joc Pederson "
1394,88822816,"IMK12 (1/100)",0,97.25,"(OF) Carlos Gomez ,(OF) Ryan Braun ,(1B) Chris Carter ,(OF) Giancarlo Stanton ,(SS) Ruben Tejada ,(P) Jake Odorizzi ,(2B) Jose Altuve ,(3B) Nolan Arenado ,(P) Yordano Ventura ,(C) Evan Gattis "
1394,88843932,"lamaseta1225 (2/100)",0,97.25,"(OF) Carlos Gomez ,(OF) Ryan Braun ,(1B) Chris Carter ,(OF) Giancarlo Stanton ,(SS) Ruben Tejada ,(P) Jake Odorizzi ,(2B) Jose Altuve ,(3B) Nolan Arenado ,(P) Yordano Ventura ,(C) Evan Gattis "
1397,88760472,"MrRileyj99 (1/100)",0,97.20,"(P) Bartolo Colon ,(OF) Matt Kemp ,(OF) Lorenzo Cain ,(1B) Brandon Belt ,(P) David Price ,(C) Stephen Vogt ,(OF) Giancarlo Stanton ,(SS) Brandon Crawford ,(2B) Kolten Wong ,(3B) Kyle Seager "
1398,88741270,"MikeFan1 (1/100)",0,97.15,"(OF) Ryan Raburn ,(1B) Prince Fielder ,(OF) Justin Upton ,(P) Madison Bumgarner ,(C) Derek Norris ,(SS) Alexei Ramirez ,(P) Jake Odorizzi ,(2B) Jose Altuve ,(3B) Cesar Hernandez ,(OF) Bryce Harper "
1398,88770040,"Newgeneration823 (1/100)",0,97.15,"(SS) Jose Reyes ,(OF) Ryan Raburn ,(1B) Joey Votto ,(OF) Justin Upton ,(P) Madison Bumgarner ,(OF) Giancarlo Stanton ,(P) Jake Odorizzi ,(3B) Conor Gillaspie ,(2B) Jose Altuve ,(C) Evan Gattis "
1398,88770061,"Newgeneration823 (2/100)",0,97.15,"(SS) Jose Reyes ,(OF) Ryan Raburn ,(1B) Joey Votto ,(OF) Justin Upton ,(P) Madison Bumgarner ,(OF) Giancarlo Stanton ,(P) Jake Odorizzi ,(3B) Conor Gillaspie ,(2B) Jose Altuve ,(C) Evan Gattis "
1398,88770080,"Newgeneration823 (3/100)",0,97.15,"(SS) Jose Reyes ,(OF) Ryan Raburn ,(1B) Joey Votto ,(OF) Justin Upton ,(P) Madison Bumgarner ,(OF) Giancarlo Stanton ,(P) Jake Odorizzi ,(3B) Conor Gillaspie ,(2B) Jose Altuve ,(C) Evan Gattis "
1402,88822140,"turgeon1 (1/100)",0,97.10,"(OF) Torii Hunter ,(SS) Jimmy Rollins ,(P) Ricky Nolasco ,(OF) Denard Span ,(3B) Trevor Plouffe ,(C) Nick Hundley ,(P) Madison Bumgarner ,(1B) Paul Goldschmidt ,(2B) Brian Dozier ,(OF) Christian Yelich "
1403,88716993,"maleeze (1/100)",0,97.00,"(1B) Adrian Gonzalez ,(SS) Hanley Ramirez ,(P) Jesse Chavez ,(2B) Dustin Pedroia ,(OF) Jay Bruce ,(C) Nick Hundley ,(OF) Josh Reddick ,(P) Danny Salazar ,(3B) Nolan Arenado ,(OF) George Springer "
1403,88762160,"mattymo77 (3/100)",0,97.00,"(P) Wandy Rodriguez ,(3B) Martin Prado ,(SS) Ian Desmond ,(OF) Ryan Braun ,(P) Madison Bumgarner ,(OF) Giancarlo Stanton ,(2B) Dee Gordon ,(OF) A.J. Pollock ,(1B) Justin Bour ,(C) Evan Gattis "
1403,88779554,"wantagolf (1/100)",0,97.00,"(1B) Prince Fielder ,(C) Nick Hundley ,(OF) Chris Colabello ,(P) Madison Bumgarner ,(2B) Jose Altuve ,(3B) Nolan Arenado ,(P) Carlos Martinez ,(OF) Joc Pederson ,(OF) Preston Tucker ,(SS) Jung Ho Kang "
1406,88734691,"leonem (2/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88734693,"leonem (3/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88734700,"leonem (9/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88734705,"leonem (12/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88734706,"leonem (13/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88734708,"leonem (15/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88734712,"leonem (18/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88734713,"leonem (19/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88734714,"leonem (21/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88734715,"leonem (23/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88734718,"leonem (27/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88734722,"leonem (31/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88734723,"leonem (33/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88734725,"leonem (35/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88734726,"leonem (37/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88734728,"leonem (38/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88734733,"leonem (41/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88734735,"leonem (43/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88734736,"leonem (45/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88734738,"leonem (47/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88734739,"leonem (48/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88741614,"Dinkpiece (1/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88741615,"Dinkpiece (2/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88741616,"Dinkpiece (3/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88741617,"Dinkpiece (4/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88741618,"Dinkpiece (5/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88741619,"Dinkpiece (6/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88741620,"Dinkpiece (7/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88741621,"Dinkpiece (8/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88741622,"Dinkpiece (9/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88741623,"Dinkpiece (10/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88741624,"Dinkpiece (11/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88741625,"Dinkpiece (12/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88741626,"Dinkpiece (13/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88741627,"Dinkpiece (14/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88741628,"Dinkpiece (15/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88741629,"Dinkpiece (16/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88741630,"Dinkpiece (17/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88741631,"Dinkpiece (18/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88741632,"Dinkpiece (19/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88741633,"Dinkpiece (20/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88741634,"Dinkpiece (21/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88741635,"Dinkpiece (22/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88741636,"Dinkpiece (23/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88741637,"Dinkpiece (24/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88741638,"Dinkpiece (25/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88741639,"Dinkpiece (26/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88741640,"Dinkpiece (27/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88741641,"Dinkpiece (28/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88741642,"Dinkpiece (29/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88741643,"Dinkpiece (30/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88741644,"Dinkpiece (31/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88741645,"Dinkpiece (32/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88741646,"Dinkpiece (33/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88741647,"Dinkpiece (34/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88741648,"Dinkpiece (35/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88741649,"Dinkpiece (36/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88741650,"Dinkpiece (37/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88741651,"Dinkpiece (38/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88741652,"Dinkpiece (39/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88741653,"Dinkpiece (40/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88743502,"leonem (1/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88743507,"leonem (4/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88743508,"leonem (5/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88743509,"leonem (6/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88743510,"leonem (7/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88743511,"leonem (8/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88743515,"leonem (10/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88743516,"leonem (11/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
1406,88743519,"leonem (14/100)",0,96.85,"(1B) Adam LaRoche ,(3B) Alberto Callaspo ,(SS) Hanley Ramirez ,(OF) Chris Carter ,(P) Madison Bumgarner ,(OF) Joey Butler ,(2B) Jose Altuve ,(P) Danny Salazar ,(OF) George Springer ,(C) Evan Gattis "
